,CENTRO_SALUD,ANIO,RANGO_EDAD,VACUNA,MES,PROVINCIA,DISTRITO,CANTIDAD DE PERSONAL,POBLACION,PRESUPUESTO,%,CANTIDAD
76510,LEONCIO PRADO,2020,1_ANIO,AMA,OCTUBRE,CORONEL PORTILLO,YARINACOCHA,,118666,858754,0.0,0
76511,LEONCIO PRADO,2020,1_ANIO,AMA,SETIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,749638,0.0,0
76512,LEONCIO PRADO,2020,1_ANIO,APO_REF,ABRIL,CORONEL PORTILLO,YARINACOCHA,,118666,815151,0.0,0
76513,LEONCIO PRADO,2020,1_ANIO,APO_REF,AGOSTO,CORONEL PORTILLO,YARINACOCHA,,118666,725676,0.0,0
76514,LEONCIO PRADO,2020,1_ANIO,APO_REF,DICIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,161316,0.0,0
76515,LEONCIO PRADO,2020,1_ANIO,APO_REF,ENERO,CORONEL PORTILLO,YARINACOCHA,,118666,777891,0.0,0
76516,LEONCIO PRADO,2020,1_ANIO,APO_REF,FEBRERO,CORONEL PORTILLO,YARINACOCHA,,118666,761802,50.0,1
76517,LEONCIO PRADO,2020,1_ANIO,APO_REF,JULIO,CORONEL PORTILLO,YARINACOCHA,,118666,804264,100.0,2
76518,LEONCIO PRADO,2020,1_ANIO,APO_REF,JUNIO,CORONEL PORTILLO,YARINACOCHA,,118666,718822,0.0,0
76519,LEONCIO PRADO,2020,1_ANIO,APO_REF,MARZO,CORONEL PORTILLO,YARINACOCHA,,118666,751336,0.0,0
76520,LEONCIO PRADO,2020,1_ANIO,APO_REF,MAYO,CORONEL PORTILLO,YARINACOCHA,,118666,710703,0.0,0
76521,LEONCIO PRADO,2020,1_ANIO,APO_REF,NOVIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,1348304,100.0,2
76522,LEONCIO PRADO,2020,1_ANIO,APO_REF,OCTUBRE,CORONEL PORTILLO,YARINACOCHA,,118666,858754,0.0,0
76523,LEONCIO PRADO,2020,1_ANIO,APO_REF,SETIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,749638,0.0,0
76524,LEONCIO PRADO,2020,1_ANIO,APT,ABRIL,CORONEL PORTILLO,YARINACOCHA,,118666,815151,0.0,0
76525,LEONCIO PRADO,2020,1_ANIO,APT,AGOSTO,CORONEL PORTILLO,YARINACOCHA,,118666,725676,0.0,0
76526,LEONCIO PRADO,2020,1_ANIO,APT,DICIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,161316,0.0,0
76527,LEONCIO PRADO,2020,1_ANIO,APT,ENERO,CORONEL PORTILLO,YARINACOCHA,,118666,777891,0.0,0
76528,LEONCIO PRADO,2020,1_ANIO,APT,FEBRERO,CORONEL PORTILLO,YARINACOCHA,,118666,761802,50.0,1
76529,LEONCIO PRADO,2020,1_ANIO,APT,JULIO,CORONEL PORTILLO,YARINACOCHA,,118666,804264,50.0,1
76530,LEONCIO PRADO,2020,1_ANIO,APT,JUNIO,CORONEL PORTILLO,YARINACOCHA,,118666,718822,0.0,0
76531,LEONCIO PRADO,2020,1_ANIO,APT,MARZO,CORONEL PORTILLO,YARINACOCHA,,118666,751336,0.0,0
76532,LEONCIO PRADO,2020,1_ANIO,APT,MAYO,CORONEL PORTILLO,YARINACOCHA,,118666,710703,0.0,0
76533,LEONCIO PRADO,2020,1_ANIO,APT,NOVIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,1348304,100.0,2
76534,LEONCIO PRADO,2020,1_ANIO,APT,OCTUBRE,CORONEL PORTILLO,YARINACOCHA,,118666,858754,0.0,0
76535,LEONCIO PRADO,2020,1_ANIO,APT,SETIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,749638,0.0,0
76536,LEONCIO PRADO,2020,1_ANIO,NEUMO,ABRIL,CORONEL PORTILLO,YARINACOCHA,,118666,815151,0.0,0
76537,LEONCIO PRADO,2020,1_ANIO,NEUMO,AGOSTO,CORONEL PORTILLO,YARINACOCHA,,118666,725676,0.0,0
76538,LEONCIO PRADO,2020,1_ANIO,NEUMO,DICIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,161316,0.0,0
76539,LEONCIO PRADO,2020,1_ANIO,NEUMO,ENERO,CORONEL PORTILLO,YARINACOCHA,,118666,777891,0.0,0
76540,LEONCIO PRADO,2020,1_ANIO,NEUMO,FEBRERO,CORONEL PORTILLO,YARINACOCHA,,118666,761802,0.0,0
76541,LEONCIO PRADO,2020,1_ANIO,NEUMO,JULIO,CORONEL PORTILLO,YARINACOCHA,,118666,804264,50.0,1
76542,LEONCIO PRADO,2020,1_ANIO,NEUMO,JUNIO,CORONEL PORTILLO,YARINACOCHA,,118666,718822,0.0,0
76543,LEONCIO PRADO,2020,1_ANIO,NEUMO,MARZO,CORONEL PORTILLO,YARINACOCHA,,118666,751336,0.0,0
76544,LEONCIO PRADO,2020,1_ANIO,NEUMO,MAYO,CORONEL PORTILLO,YARINACOCHA,,118666,710703,0.0,0
76545,LEONCIO PRADO,2020,1_ANIO,NEUMO,NOVIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,1348304,50.0,1
76546,LEONCIO PRADO,2020,1_ANIO,NEUMO,OCTUBRE,CORONEL PORTILLO,YARINACOCHA,,118666,858754,0.0,0
76547,LEONCIO PRADO,2020,1_ANIO,NEUMO,SETIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,749638,0.0,0
76548,LEONCIO PRADO,2020,1_ANIO,SPR,ABRIL,CORONEL PORTILLO,YARINACOCHA,,118666,815151,0.0,0
76549,LEONCIO PRADO,2020,1_ANIO,SPR,AGOSTO,CORONEL PORTILLO,YARINACOCHA,,118666,725676,0.0,0
76550,LEONCIO PRADO,2020,1_ANIO,SPR,DICIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,161316,0.0,0
76551,LEONCIO PRADO,2020,1_ANIO,SPR,ENERO,CORONEL PORTILLO,YARINACOCHA,,118666,777891,0.0,0
76552,LEONCIO PRADO,2020,1_ANIO,SPR,FEBRERO,CORONEL PORTILLO,YARINACOCHA,,118666,761802,50.0,1
76553,LEONCIO PRADO,2020,1_ANIO,SPR,JULIO,CORONEL PORTILLO,YARINACOCHA,,118666,804264,50.0,1
76554,LEONCIO PRADO,2020,1_ANIO,SPR,JUNIO,CORONEL PORTILLO,YARINACOCHA,,118666,718822,0.0,0
76555,LEONCIO PRADO,2020,1_ANIO,SPR,MARZO,CORONEL PORTILLO,YARINACOCHA,,118666,751336,0.0,0
76556,LEONCIO PRADO,2020,1_ANIO,SPR,MAYO,CORONEL PORTILLO,YARINACOCHA,,118666,710703,0.0,0
76557,LEONCIO PRADO,2020,1_ANIO,SPR,NOVIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,1348304,50.0,1
76558,LEONCIO PRADO,2020,1_ANIO,SPR,OCTUBRE,CORONEL PORTILLO,YARINACOCHA,,118666,858754,0.0,0
76559,LEONCIO PRADO,2020,1_ANIO,SPR,SETIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,749638,0.0,0
76560,LEONCIO PRADO,2020,1_ANIO,VARI,ABRIL,CORONEL PORTILLO,YARINACOCHA,,118666,815151,0.0,0
76561,LEONCIO PRADO,2020,1_ANIO,VARI,AGOSTO,CORONEL PORTILLO,YARINACOCHA,,118666,725676,0.0,0
76562,LEONCIO PRADO,2020,1_ANIO,VARI,DICIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,161316,0.0,0
76563,LEONCIO PRADO,2020,1_ANIO,VARI,ENERO,CORONEL PORTILLO,YARINACOCHA,,118666,777891,100.0,2
76564,LEONCIO PRADO,2020,1_ANIO,VARI,FEBRERO,CORONEL PORTILLO,YARINACOCHA,,118666,761802,50.0,1
76565,LEONCIO PRADO,2020,1_ANIO,VARI,JULIO,CORONEL PORTILLO,YARINACOCHA,,118666,804264,0.0,0
76566,LEONCIO PRADO,2020,1_ANIO,VARI,JUNIO,CORONEL PORTILLO,YARINACOCHA,,118666,718822,0.0,0
76567,LEONCIO PRADO,2020,1_ANIO,VARI,MARZO,CORONEL PORTILLO,YARINACOCHA,,118666,751336,0.0,0
76568,LEONCIO PRADO,2020,1_ANIO,VARI,MAYO,CORONEL PORTILLO,YARINACOCHA,,118666,710703,0.0,0
76569,LEONCIO PRADO,2020,1_ANIO,VARI,NOVIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,1348304,0.0,0
76570,LEONCIO PRADO,2020,1_ANIO,VARI,OCTUBRE,CORONEL PORTILLO,YARINACOCHA,,118666,858754,0.0,0
76571,LEONCIO PRADO,2020,1_ANIO,VARI,SETIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,749638,0.0,0
76572,LEONCIO PRADO,2020,2_ANIOS,INFLUENZA,ABRIL,CORONEL PORTILLO,YARINACOCHA,,118666,815151,0.0,0
76573,LEONCIO PRADO,2020,2_ANIOS,INFLUENZA,AGOSTO,CORONEL PORTILLO,YARINACOCHA,,118666,725676,0.0,0
76574,LEONCIO PRADO,2020,2_ANIOS,INFLUENZA,DICIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,161316,0.0,0
76575,LEONCIO PRADO,2020,2_ANIOS,INFLUENZA,ENERO,CORONEL PORTILLO,YARINACOCHA,,118666,777891,0.0,0
76576,LEONCIO PRADO,2020,2_ANIOS,INFLUENZA,FEBRERO,CORONEL PORTILLO,YARINACOCHA,,118666,761802,0.0,0
76577,LEONCIO PRADO,2020,2_ANIOS,INFLUENZA,JULIO,CORONEL PORTILLO,YARINACOCHA,,118666,804264,0.0,0
76578,LEONCIO PRADO,2020,2_ANIOS,INFLUENZA,JUNIO,CORONEL PORTILLO,YARINACOCHA,,118666,718822,0.0,0
76579,LEONCIO PRADO,2020,2_ANIOS,INFLUENZA,MARZO,CORONEL PORTILLO,YARINACOCHA,,118666,751336,0.0,0
76580,LEONCIO PRADO,2020,2_ANIOS,INFLUENZA,MAYO,CORONEL PORTILLO,YARINACOCHA,,118666,710703,0.0,0
76581,LEONCIO PRADO,2020,2_ANIOS,INFLUENZA,NOVIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,1348304,0.0,0
76582,LEONCIO PRADO,2020,2_ANIOS,INFLUENZA,OCTUBRE,CORONEL PORTILLO,YARINACOCHA,,118666,858754,0.0,0
76583,LEONCIO PRADO,2020,2_ANIOS,INFLUENZA,SETIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,749638,0.0,0
76584,LEONCIO PRADO,2020,3_ANIOS,INFLUENZA,ABRIL,CORONEL PORTILLO,YARINACOCHA,,118666,815151,0.0,0
76585,LEONCIO PRADO,2020,3_ANIOS,INFLUENZA,AGOSTO,CORONEL PORTILLO,YARINACOCHA,,118666,725676,0.0,0
76586,LEONCIO PRADO,2020,3_ANIOS,INFLUENZA,DICIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,161316,0.0,0
76587,LEONCIO PRADO,2020,3_ANIOS,INFLUENZA,ENERO,CORONEL PORTILLO,YARINACOCHA,,118666,777891,0.0,0
76588,LEONCIO PRADO,2020,3_ANIOS,INFLUENZA,FEBRERO,CORONEL PORTILLO,YARINACOCHA,,118666,761802,0.0,0
76589,LEONCIO PRADO,2020,3_ANIOS,INFLUENZA,JULIO,CORONEL PORTILLO,YARINACOCHA,,118666,804264,0.0,0
76590,LEONCIO PRADO,2020,3_ANIOS,INFLUENZA,JUNIO,CORONEL PORTILLO,YARINACOCHA,,118666,718822,0.0,0
76591,LEONCIO PRADO,2020,3_ANIOS,INFLUENZA,MARZO,CORONEL PORTILLO,YARINACOCHA,,118666,751336,0.0,0
76592,LEONCIO PRADO,2020,3_ANIOS,INFLUENZA,MAYO,CORONEL PORTILLO,YARINACOCHA,,118666,710703,0.0,0
76593,LEONCIO PRADO,2020,3_ANIOS,INFLUENZA,NOVIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,1348304,0.0,0
76594,LEONCIO PRADO,2020,3_ANIOS,INFLUENZA,OCTUBRE,CORONEL PORTILLO,YARINACOCHA,,118666,858754,0.0,0
76595,LEONCIO PRADO,2020,3_ANIOS,INFLUENZA,SETIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,749638,0.0,0
76596,LEONCIO PRADO,2020,4_ANIOS,APO2,ABRIL,CORONEL PORTILLO,YARINACOCHA,,118666,815151,0.0,0
76597,LEONCIO PRADO,2020,4_ANIOS,APO2,AGOSTO,CORONEL PORTILLO,YARINACOCHA,,118666,725676,25.0,1
76598,LEONCIO PRADO,2020,4_ANIOS,APO2,DICIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,161316,0.0,0
76599,LEONCIO PRADO,2020,4_ANIOS,APO2,ENERO,CORONEL PORTILLO,YARINACOCHA,,118666,777891,25.0,1
76600,LEONCIO PRADO,2020,4_ANIOS,APO2,FEBRERO,CORONEL PORTILLO,YARINACOCHA,,118666,761802,0.0,0
76601,LEONCIO PRADO,2020,4_ANIOS,APO2,JULIO,CORONEL PORTILLO,YARINACOCHA,,118666,804264,25.0,1
76602,LEONCIO PRADO,2020,4_ANIOS,APO2,JUNIO,CORONEL PORTILLO,YARINACOCHA,,118666,718822,25.0,1
76603,LEONCIO PRADO,2020,4_ANIOS,APO2,MARZO,CORONEL PORTILLO,YARINACOCHA,,118666,751336,0.0,0
76604,LEONCIO PRADO,2020,4_ANIOS,APO2,MAYO,CORONEL PORTILLO,YARINACOCHA,,118666,710703,0.0,0
76605,LEONCIO PRADO,2020,4_ANIOS,APO2,NOVIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,1348304,50.0,2
76606,LEONCIO PRADO,2020,4_ANIOS,APO2,OCTUBRE,CORONEL PORTILLO,YARINACOCHA,,118666,858754,0.0,0
76607,LEONCIO PRADO,2020,4_ANIOS,APO2,SETIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,749638,25.0,1
76608,LEONCIO PRADO,2020,4_ANIOS,DPT2,ABRIL,CORONEL PORTILLO,YARINACOCHA,,118666,815151,0.0,0
76609,LEONCIO PRADO,2020,4_ANIOS,DPT2,AGOSTO,CORONEL PORTILLO,YARINACOCHA,,118666,725676,25.0,1
76610,LEONCIO PRADO,2020,4_ANIOS,DPT2,DICIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,161316,0.0,0
76611,LEONCIO PRADO,2020,4_ANIOS,DPT2,ENERO,CORONEL PORTILLO,YARINACOCHA,,118666,777891,25.0,1
76612,LEONCIO PRADO,2020,4_ANIOS,DPT2,FEBRERO,CORONEL PORTILLO,YARINACOCHA,,118666,761802,0.0,0
76613,LEONCIO PRADO,2020,4_ANIOS,DPT2,JULIO,CORONEL PORTILLO,YARINACOCHA,,118666,804264,25.0,1
76614,LEONCIO PRADO,2020,4_ANIOS,DPT2,JUNIO,CORONEL PORTILLO,YARINACOCHA,,118666,718822,25.0,1
76615,LEONCIO PRADO,2020,4_ANIOS,DPT2,MARZO,CORONEL PORTILLO,YARINACOCHA,,118666,751336,0.0,0
76616,LEONCIO PRADO,2020,4_ANIOS,DPT2,MAYO,CORONEL PORTILLO,YARINACOCHA,,118666,710703,0.0,0
76617,LEONCIO PRADO,2020,4_ANIOS,DPT2,NOVIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,1348304,50.0,2
76618,LEONCIO PRADO,2020,4_ANIOS,DPT2,OCTUBRE,CORONEL PORTILLO,YARINACOCHA,,118666,858754,0.0,0
76619,LEONCIO PRADO,2020,4_ANIOS,DPT2,SETIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,749638,25.0,1
76620,LEONCIO PRADO,2020,<1_ANIO,APO,ABRIL,CORONEL PORTILLO,YARINACOCHA,,118666,815151,0.0,0
76621,LEONCIO PRADO,2020,<1_ANIO,APO,AGOSTO,CORONEL PORTILLO,YARINACOCHA,,118666,725676,20.0,1
76622,LEONCIO PRADO,2020,<1_ANIO,APO,DICIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,161316,0.0,0
76623,LEONCIO PRADO,2020,<1_ANIO,APO,ENERO,CORONEL PORTILLO,YARINACOCHA,,118666,777891,0.0,0
76624,LEONCIO PRADO,2020,<1_ANIO,APO,FEBRERO,CORONEL PORTILLO,YARINACOCHA,,118666,761802,0.0,0
76625,LEONCIO PRADO,2020,<1_ANIO,APO,JULIO,CORONEL PORTILLO,YARINACOCHA,,118666,804264,0.0,0
76626,LEONCIO PRADO,2020,<1_ANIO,APO,JUNIO,CORONEL PORTILLO,YARINACOCHA,,118666,718822,0.0,0
76627,LEONCIO PRADO,2020,<1_ANIO,APO,MARZO,CORONEL PORTILLO,YARINACOCHA,,118666,751336,0.0,0
76628,LEONCIO PRADO,2020,<1_ANIO,APO,MAYO,CORONEL PORTILLO,YARINACOCHA,,118666,710703,0.0,0
76629,LEONCIO PRADO,2020,<1_ANIO,APO,NOVIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,1348304,60.0,3
76630,LEONCIO PRADO,2020,<1_ANIO,APO,OCTUBRE,CORONEL PORTILLO,YARINACOCHA,,118666,858754,0.0,0
76631,LEONCIO PRADO,2020,<1_ANIO,APO,SETIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,749638,0.0,0
76632,LEONCIO PRADO,2020,<1_ANIO,PENTA,ABRIL,CORONEL PORTILLO,YARINACOCHA,,118666,815151,0.0,0
76633,LEONCIO PRADO,2020,<1_ANIO,PENTA,AGOSTO,CORONEL PORTILLO,YARINACOCHA,,118666,725676,20.0,1
76634,LEONCIO PRADO,2020,<1_ANIO,PENTA,DICIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,161316,0.0,0
76635,LEONCIO PRADO,2020,<1_ANIO,PENTA,ENERO,CORONEL PORTILLO,YARINACOCHA,,118666,777891,0.0,0
76636,LEONCIO PRADO,2020,<1_ANIO,PENTA,FEBRERO,CORONEL PORTILLO,YARINACOCHA,,118666,761802,20.0,1
76637,LEONCIO PRADO,2020,<1_ANIO,PENTA,JULIO,CORONEL PORTILLO,YARINACOCHA,,118666,804264,0.0,0
76638,LEONCIO PRADO,2020,<1_ANIO,PENTA,JUNIO,CORONEL PORTILLO,YARINACOCHA,,118666,718822,0.0,0
76639,LEONCIO PRADO,2020,<1_ANIO,PENTA,MARZO,CORONEL PORTILLO,YARINACOCHA,,118666,751336,0.0,0
76640,LEONCIO PRADO,2020,<1_ANIO,PENTA,MAYO,CORONEL PORTILLO,YARINACOCHA,,118666,710703,0.0,0
76641,LEONCIO PRADO,2020,<1_ANIO,PENTA,NOVIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,1348304,60.0,3
76642,LEONCIO PRADO,2020,<1_ANIO,PENTA,OCTUBRE,CORONEL PORTILLO,YARINACOCHA,,118666,858754,0.0,0
76643,LEONCIO PRADO,2020,<1_ANIO,PENTA,SETIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,749638,0.0,0
76644,LEONCIO PRADO,2020,<1_ANIO,ROTA,ABRIL,CORONEL PORTILLO,YARINACOCHA,,118666,815151,0.0,0
76645,LEONCIO PRADO,2020,<1_ANIO,ROTA,AGOSTO,CORONEL PORTILLO,YARINACOCHA,,118666,725676,0.0,0
76646,LEONCIO PRADO,2020,<1_ANIO,ROTA,DICIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,161316,0.0,0
76647,LEONCIO PRADO,2020,<1_ANIO,ROTA,ENERO,CORONEL PORTILLO,YARINACOCHA,,118666,777891,0.0,0
76648,LEONCIO PRADO,2020,<1_ANIO,ROTA,FEBRERO,CORONEL PORTILLO,YARINACOCHA,,118666,761802,20.0,1
76649,LEONCIO PRADO,2020,<1_ANIO,ROTA,JULIO,CORONEL PORTILLO,YARINACOCHA,,118666,804264,20.0,1
76650,LEONCIO PRADO,2020,<1_ANIO,ROTA,JUNIO,CORONEL PORTILLO,YARINACOCHA,,118666,718822,0.0,0
76651,LEONCIO PRADO,2020,<1_ANIO,ROTA,MARZO,CORONEL PORTILLO,YARINACOCHA,,118666,751336,0.0,0
76652,LEONCIO PRADO,2020,<1_ANIO,ROTA,MAYO,CORONEL PORTILLO,YARINACOCHA,,118666,710703,0.0,0
76653,LEONCIO PRADO,2020,<1_ANIO,ROTA,NOVIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,1348304,20.0,1
76654,LEONCIO PRADO,2020,<1_ANIO,ROTA,OCTUBRE,CORONEL PORTILLO,YARINACOCHA,,118666,858754,0.0,0
76655,LEONCIO PRADO,2020,<1_ANIO,ROTA,SETIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,749638,40.0,2
76656,LEONCIO PRADO,2020,RN,BCG,ABRIL,CORONEL PORTILLO,YARINACOCHA,,118666,815151,0.0,0
76657,LEONCIO PRADO,2020,RN,BCG,AGOSTO,CORONEL PORTILLO,YARINACOCHA,,118666,725676,0.0,0
76658,LEONCIO PRADO,2020,RN,BCG,DICIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,161316,0.0,0
76659,LEONCIO PRADO,2020,RN,BCG,ENERO,CORONEL PORTILLO,YARINACOCHA,,118666,777891,0.0,0
76660,LEONCIO PRADO,2020,RN,BCG,FEBRERO,CORONEL PORTILLO,YARINACOCHA,,118666,761802,0.0,0
76661,LEONCIO PRADO,2020,RN,BCG,JULIO,CORONEL PORTILLO,YARINACOCHA,,118666,804264,0.0,0
76662,LEONCIO PRADO,2020,RN,BCG,JUNIO,CORONEL PORTILLO,YARINACOCHA,,118666,718822,0.0,0
76663,LEONCIO PRADO,2020,RN,BCG,MARZO,CORONEL PORTILLO,YARINACOCHA,,118666,751336,0.0,0
76664,LEONCIO PRADO,2020,RN,BCG,MAYO,CORONEL PORTILLO,YARINACOCHA,,118666,710703,0.0,0
76665,LEONCIO PRADO,2020,RN,BCG,NOVIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,1348304,0.0,0
76666,LEONCIO PRADO,2020,RN,BCG,OCTUBRE,CORONEL PORTILLO,YARINACOCHA,,118666,858754,0.0,0
76667,LEONCIO PRADO,2020,RN,BCG,SETIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,749638,0.0,0
76668,LEONCIO PRADO,2020,RN,HVB,ABRIL,CORONEL PORTILLO,YARINACOCHA,,118666,815151,0.0,0
76669,LEONCIO PRADO,2020,RN,HVB,AGOSTO,CORONEL PORTILLO,YARINACOCHA,,118666,725676,0.0,0
76670,LEONCIO PRADO,2020,RN,HVB,DICIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,161316,0.0,0
76671,LEONCIO PRADO,2020,RN,HVB,ENERO,CORONEL PORTILLO,YARINACOCHA,,118666,777891,0.0,0
76672,LEONCIO PRADO,2020,RN,HVB,FEBRERO,CORONEL PORTILLO,YARINACOCHA,,118666,761802,0.0,0
76673,LEONCIO PRADO,2020,RN,HVB,JULIO,CORONEL PORTILLO,YARINACOCHA,,118666,804264,0.0,0
76674,LEONCIO PRADO,2020,RN,HVB,JUNIO,CORONEL PORTILLO,YARINACOCHA,,118666,718822,0.0,0
76675,LEONCIO PRADO,2020,RN,HVB,MARZO,CORONEL PORTILLO,YARINACOCHA,,118666,751336,0.0,0
76676,LEONCIO PRADO,2020,RN,HVB,MAYO,CORONEL PORTILLO,YARINACOCHA,,118666,710703,0.0,0
76677,LEONCIO PRADO,2020,RN,HVB,NOVIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,1348304,0.0,0
76678,LEONCIO PRADO,2020,RN,HVB,OCTUBRE,CORONEL PORTILLO,YARINACOCHA,,118666,858754,0.0,0
76679,LEONCIO PRADO,2020,RN,HVB,SETIEMBRE,CORONEL PORTILLO,YARINACOCHA,,118666,749638,0.0,0
94860,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,AMA,ABRIL,CORONEL PORTILLO,MANANTAY,,107364,815151,0.0,0
94861,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,AMA,AGOSTO,CORONEL PORTILLO,MANANTAY,,107364,725676,4.4,11
94862,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,AMA,DICIEMBRE,CORONEL PORTILLO,MANANTAY,,107364,161316,3.2,8
94863,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,AMA,ENERO,CORONEL PORTILLO,MANANTAY,,107364,777891,4.4,11
94864,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,AMA,FEBRERO,CORONEL PORTILLO,MANANTAY,,107364,761802,2.0,5
94865,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,AMA,JULIO,CORONEL PORTILLO,MANANTAY,,107364,804264,3.6,9
94866,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,AMA,JUNIO,CORONEL PORTILLO,MANANTAY,,107364,718822,0.0,0
94867,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,AMA,MARZO,CORONEL PORTILLO,MANANTAY,,107364,751336,0.0,0
94868,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,AMA,MAYO,CORONEL PORTILLO,MANANTAY,,107364,710703,0.0,0
94869,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,AMA,NOVIEMBRE,CORONEL PORTILLO,MANANTAY,,107364,1348304,4.8,12
94870,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,AMA,OCTUBRE,CORONEL PORTILLO,MANANTAY,,107364,858754,6.4,16
94871,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,AMA,SETIEMBRE,CORONEL PORTILLO,MANANTAY,,107364,749638,3.2,8
94872,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,APO_REF,ABRIL,CORONEL PORTILLO,MANANTAY,,107364,815151,0.0,0
94873,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,APO_REF,AGOSTO,CORONEL PORTILLO,MANANTAY,,107364,725676,1.6,4
94874,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,APO_REF,DICIEMBRE,CORONEL PORTILLO,MANANTAY,,107364,161316,2.8,7
94875,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,APO_REF,ENERO,CORONEL PORTILLO,MANANTAY,,107364,777891,4.0,10
94876,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,APO_REF,FEBRERO,CORONEL PORTILLO,MANANTAY,,107364,761802,1.6,4
94877,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,APO_REF,JULIO,CORONEL PORTILLO,MANANTAY,,107364,804264,6.4,16
94878,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,APO_REF,JUNIO,CORONEL PORTILLO,MANANTAY,,107364,718822,0.0,0
94879,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,APO_REF,MARZO,CORONEL PORTILLO,MANANTAY,,107364,751336,1.6,4
94880,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,APO_REF,MAYO,CORONEL PORTILLO,MANANTAY,,107364,710703,0.0,0
94881,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,APO_REF,NOVIEMBRE,CORONEL PORTILLO,MANANTAY,,107364,1348304,7.6,19
94882,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,APO_REF,OCTUBRE,CORONEL PORTILLO,MANANTAY,,107364,858754,6.0,15
94883,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,APO_REF,SETIEMBRE,CORONEL PORTILLO,MANANTAY,,107364,749638,6.4,16
94884,PS NUESTRA SENORA DE LAS MERCEDES,2020,1_ANIO,APT,ABRIL,CORONEL PORTILLO,MANANTAY,,107364,815151,0.0,0
